topic,time,gyro.x,gyro.y,gyro.z,acceleration.x,acceleration.y,acceleration.z
/ouster_top/imu,1763742611.8952196,-0.014381069886427886,-0.008655273542757524,-0.008921589651765448,0.15322890625,0.32082302246093747,9.727641345214844
/ouster_top/imu,1763742611.9052198,-0.011318434632836761,-0.015180018213451656,-0.005858954398174323,0.181959326171875,0.239420166015625,9.730035546875
/ouster_top/imu,1763742611.9152198,-0.01344896350490015,-0.008921589651765448,-0.004127899689622819,0.16759411621093748,0.47884033203125,9.744400756835937
/ouster_top/imu,1763742611.9252198,-0.009454221869781294,-0.010918960469324876,-0.0031957933080950856,0.16041151123046873,0.4165910888671875,9.65342109375
/ouster_top/imu,1763742611.93522,-0.007856325215733753,-0.007057376888709981,-0.005459480234662438,0.17956512451171874,0.3016694091796875,9.679757312011718
/ouster_top/imu,1763742611.94522,-0.019041601794066554,-0.004127899689622819,-0.005992112452678286,0.20350714111328125,0.39743747558593745,9.679757312011718
/ouster_top/imu,1763742611.9552202,-0.010652644360316953,-0.0010652644360316951,-0.008255799379245638,0.24899697265624998,0.3854664672851562,9.674968908691406
/ouster_top/imu,1763742611.9652202,-0.009454221869781294,-0.005992112452678286,-0.007590009106725828,0.18435352783203124,0.3064578125,9.689334118652344
/ouster_top/imu,1763742611.9752204,-0.00346210941710301,-0.00625842856168621,-0.005060006071150552,0.12449848632812499,0.3854664672851562,9.701305126953125
/ouster_top/imu,1763742611.9852204,-0.016511598758491276,-0.008255799379245638,-0.008522115488253561,0.2442085693359375,0.39264907226562495,9.679757312011718
/ouster_top/imu,1763742611.9952204,-0.010652644360316953,-0.0027963191445832,-0.007856325215733753,0.1197100830078125,0.34715924072265625,9.665392102050781
/ouster_top/imu,1763742612.0052207,-0.015712650431467506,-0.019973708175594285,-0.007190534943213943,0.17477672119140625,0.22744915771484372,9.655815295410155
/ouster_top/imu,1763742612.0152206,-0.0042610577441267805,-0.010785802414820914,0.0006657902725198095,0.181959326171875,0.36152445068359373,9.751583361816406
/ouster_top/imu,1763742612.0252209,-0.0029294771990871615,-0.009321063815277333,-0.005060006071150552,0.2442085693359375,0.4285620971679687,9.68454571533203
/ouster_top/imu,1763742612.035221,-0.0038615835806148956,-0.009454221869781294,-0.0049268480166465905,0.20829554443359374,0.28490999755859375,9.679757312011718
/ouster_top/imu,1763742612.045221,-0.010120012142301104,-0.011717908796348646,-0.005858954398174323,0.258573779296875,0.3399766357421875,9.763554370117188
/ouster_top/imu,1763742612.055221,-0.014913702104443732,-0.004527373853134705,-0.003728425526110933,0.2442085693359375,0.3112462158203125,9.698910925292969
/ouster_top/imu,1763742612.0652213,-0.014381069886427886,-0.010519486305812991,-0.004527373853134705,0.21068974609375,0.277727392578125,9.720458740234374
/ouster_top/imu,1763742612.0752213,-0.011052118523828838,0.001331580545039619,-0.002663161090079238,0.22266075439453123,0.34715924072265625,9.727641345214844
/ouster_top/imu,1763742612.0852213,-0.011584750741844684,-0.010519486305812991,0.0006657902725198095,0.3112462158203125,0.4860229370117187,9.643844287109374
/ouster_top/imu,1763742612.0952215,-0.0066579027251980945,-0.004660531907638666,-0.007989483270237714,0.13168109130859373,0.4165910888671875,9.730035546875
/ouster_top/imu,1763742612.1052215,-0.014114753777419962,-0.009853696033293181,-0.006391586616190171,0.15322890625,0.25139117431640623,9.732429748535155
/ouster_top/imu,1763742612.1152217,-0.012250541014364496,-0.00972053797878922,-0.004394215798630743,0.16519991455078123,0.3806780639648437,9.715670336914062
/ouster_top/imu,1763742612.1252217,-0.01597896654047543,-0.005193164125654515,-0.006391586616190171,0.17477672119140625,0.4860229370117187,9.658209497070311
/ouster_top/imu,1763742612.135222,-0.010652644360316953,-0.005459480234662438,-0.008255799379245638,0.17956512451171874,0.3495534423828125,9.658209497070311
/ouster_top/imu,1763742612.1452222,-0.01744370514001901,-0.007190534943213943,-0.0055926382891664,0.20350714111328125,0.29927520751953124,9.739612353515625
/ouster_top/imu,1763742612.1552222,-0.01478054404993977,-0.014381069886427886,-0.003994741635118857,0.2753331909179687,0.3950432739257812,9.674968908691406
/ouster_top/imu,1763742612.1652222,-0.008522115488253561,-0.007989483270237714,-0.007856325215733753,0.19871873779296872,0.2825157958984375,9.70369932861328
/ouster_top/imu,1763742612.1752224,-0.015712650431467506,-0.008788431597261486,-0.010120012142301104,0.201112939453125,0.34237083740234375,9.6917283203125
/ouster_top/imu,1763742612.1852224,-0.005992112452678286,-0.0073236929977179045,-0.00346210941710301,0.27293898925781246,0.40940848388671874,9.629479077148437
/ouster_top/imu,1763742612.1952226,-0.010253170196805066,-0.0073236929977179045,-0.004394215798630743,0.22026655273437498,0.39743747558593745,9.682151513671874
/ouster_top/imu,1763742612.2052228,-0.010652644360316953,-0.007057376888709981,-0.007456851052221866,0.1005564697265625,0.23223756103515625,9.785102185058593
/ouster_top/imu,1763742612.2152228,-0.007856325215733753,-0.0029294771990871615,-0.010652644360316953,0.21787235107421873,0.30406361083984373,9.751583361816406
/ouster_top/imu,1763742612.2252228,-0.006524744670694133,-0.008522115488253561,-0.004527373853134705,0.23223756103515625,0.4381389038085937,9.708487731933593
/ouster_top/imu,1763742612.235223,-0.007456851052221866,-0.011984224905356573,-0.004394215798630743,0.2346317626953125,0.24660277099609373,9.744400756835937
/ouster_top/imu,1763742612.245223,-0.014381069886427886,-0.013582121559404116,-0.005193164125654515,0.239420166015625,0.258573779296875,9.696516723632811
/ouster_top/imu,1763742612.2552233,-0.007989483270237714,-0.007723167161229791,-0.005459480234662438,0.2920926025390625,0.3112462158203125,9.78031378173828
/ouster_top/imu,1763742612.2652233,-0.010652644360316953,-0.009853696033293181,-0.006524744670694133,0.09576806640624999,0.35673604736328124,9.775525378417969
/ouster_top/imu,1763742612.2752233,-0.0035952674716069714,-0.006791060779702058,-0.005060006071150552,0.229843359375,0.3687070556640625,9.72285294189453
/ouster_top/imu,1763742612.2852232,-0.015046860158947694,-0.014514227940931847,-0.004527373853134705,0.2920926025390625,0.37828386230468747,9.64623848876953
/ouster_top/imu,1763742612.2952232,-0.013315805450396189,-0.013315805450396189,-0.005459480234662438,0.16280571289062498,0.4285620971679687,9.708487731933593
/ouster_top/imu,1763742612.305223,-0.012783173232380343,-0.011451592687340723,-0.00972053797878922,0.1149216796875,0.22026655273437498,9.758765966796874
/ouster_top/imu,1763742612.315223,-0.007456851052221866,-0.010785802414820914,-0.0007989483270237714,0.13168109130859373,0.37828386230468747,9.698910925292969
/ouster_top/imu,1763742612.325223,-0.011318434632836761,-0.00346210941710301,-0.002530003035575276,0.16759411621093748,0.41419688720703124,9.655815295410155
/ouster_top/imu,1763742612.3352227,-0.0066579027251980945,-0.011451592687340723,-0.005193164125654515,0.18914193115234373,0.29927520751953124,9.74200655517578
/ouster_top/imu,1763742612.3452227,-0.01384843766841204,-0.008522115488253561,-0.0021305288720633903,0.18435352783203124,0.27293898925781246,9.677363110351562
/ouster_top/imu,1763742612.3552225,-0.00972053797878922,-0.014381069886427886,-0.005060006071150552,0.2537853759765625,0.30406361083984373,9.698910925292969
/ouster_top/imu,1763742612.3652227,-0.011984224905356573,-0.0073236929977179045,-0.004127899689622819,0.13168109130859373,0.277727392578125,9.70369932861328
/ouster_top/imu,1763742612.3752224,-0.004394215798630743,-0.006524744670694133,-0.0007989483270237714,0.16041151123046873,0.3327940307617187,9.686939916992188
/ouster_top/imu,1763742612.3852222,-0.011851066850852611,-0.00346210941710301,-0.002530003035575276,0.1867477294921875,0.3758896606445312,9.655815295410155
/ouster_top/imu,1763742612.3952222,-0.01344896350490015,-0.00905474770626941,-0.009587379924285258,0.181959326171875,0.45010991210937495,9.658209497070311
/ouster_top/imu,1763742612.4052222,-0.013182647395892227,-0.009187905760773371,-0.011717908796348646,0.09576806640624999,0.3280056274414062,9.751583361816406
/ouster_top/imu,1763742612.415222,-0.003728425526110933,-0.004660531907638666,-0.005060006071150552,0.23223756103515625,0.4333505004882812,9.617508068847656
/ouster_top/imu,1763742612.425222,-0.0083889574337496,-0.010785802414820914,-0.005326322180158476,0.27293898925781246,0.39983167724609375,9.670180505371093
/ouster_top/imu,1763742612.435222,-0.0073236929977179045,-0.010785802414820914,0.0001331580545039619,0.2609679809570312,0.2920926025390625,9.682151513671874
/ouster_top/imu,1763742612.4452217,-0.015046860158947694,-0.018642127630554665,-0.0029294771990871615,0.28012159423828126,0.296881005859375,9.674968908691406
/ouster_top/imu,1763742612.4552217,-0.0066579027251980945,-0.005992112452678286,-0.006524744670694133,0.181959326171875,0.3447650390625,9.706093530273437
/ouster_top/imu,1763742612.4652216,-0.013981595722916,-0.006391586616190171,0.0,0.16519991455078123,0.21068974609375,9.708487731933593
/ouster_top/imu,1763742612.4752214,-0.007190534943213943,-0.013049489341388266,-0.009187905760773371,0.13407529296874998,0.3016694091796875,9.689334118652344
/ouster_top/imu,1763742612.4852211,-0.013182647395892227,-0.008255799379245638,-0.005193164125654515,0.26336218261718747,0.3902548706054687,9.579200842285156
/ouster_top/imu,1763742612.4952214,-0.008522115488253561,-0.009321063815277333,-0.005060006071150552,0.1771709228515625,0.38786066894531246,9.720458740234374
/ouster_top/imu,1763742612.5052211,-0.009321063815277333,-0.0018642127630554665,-0.004127899689622819,0.19153613281249998,0.2657563842773437,9.756371765136718
/ouster_top/imu,1763742612.515221,-0.009587379924285258,-0.007456851052221866,-0.006791060779702058,0.1867477294921875,0.430956298828125,9.636661682128906
/ouster_top/imu,1763742612.525221,-0.006125270507182248,-0.008255799379245638,-0.0031957933080950856,0.201112939453125,0.39743747558593745,9.701305126953125
/ouster_top/imu,1763742612.5352206,-0.01478054404993977,-0.011451592687340723,-0.001331580545039619,0.16998831787109375,0.2705447875976562,9.665392102050781
/ouster_top/imu,1763742612.5452206,-0.011984224905356573,-0.0035952674716069714,0.0021305288720633903,0.21308394775390624,0.40222587890625,9.713276135253906
/ouster_top/imu,1763742612.5552206,-0.00972053797878922,-0.0073236929977179045,-0.0031957933080950856,0.277727392578125,0.277727392578125,9.677363110351562
/ouster_top/imu,1763742612.5652206,-0.011318434632836761,0.004394215798630743,-0.0022636869265673524,0.14604630126953125,0.3016694091796875,9.72285294189453
/ouster_top/imu,1763742612.5752203,-0.006524744670694133,-0.007590009106725828,-0.008788431597261486,0.3327940307617187,0.39743747558593745,9.677363110351562
/ouster_top/imu,1763742612.5852203,-0.009587379924285258,-0.010785802414820914,-0.005326322180158476,0.21308394775390624,0.4285620971679687,9.651026892089844
/ouster_top/imu,1763742612.59522,-0.017843179303530896,-0.009853696033293181,-0.005725796343670361,0.1388636962890625,0.3280056274414062,9.70369932861328
/ouster_top/imu,1763742612.60522,-0.011318434632836761,-0.009187905760773371,-0.007989483270237714,0.13407529296874998,0.24899697265624998,9.732429748535155
/ouster_top/imu,1763742612.61522,-0.010785802414820914,-0.009853696033293181,-0.004394215798630743,0.16280571289062498,0.3711012573242187,9.672574707031249
/ouster_top/imu,1763742612.6252198,-0.00972053797878922,-0.01251685712337242,-0.009454221869781294,0.17956512451171874,0.3495534423828125,9.725247143554688
/ouster_top/imu,1763742612.6352198,-0.009853696033293181,-0.008522115488253561,-0.0003994741635118857,0.14125789794921875,0.3184288208007812,9.765948571777344
/ouster_top/imu,1763742612.6452196,-0.01597896654047543,-0.007456851052221866,-0.0038615835806148956,0.1867477294921875,0.28012159423828126,9.682151513671874
/ouster_top/imu,1763742612.6552196,-0.010918960469324876,-0.011717908796348646,-0.0066579027251980945,0.3016694091796875,0.28730419921875,9.756371765136718
/ouster_top/imu,1763742612.6652195,-0.01344896350490015,-0.010120012142301104,-0.005459480234662438,0.16280571289062498,0.36152445068359373,9.713276135253906
/ouster_top/imu,1763742612.6752195,-0.002663161090079238,-0.007057376888709981,0.005858954398174323,0.22505495605468748,0.4070142822265625,9.651026892089844
/ouster_top/imu,1763742612.6852193,-0.010519486305812991,-0.006791060779702058,-0.008522115488253561,0.24660277099609373,0.4381389038085937,9.694122521972655
/ouster_top/imu,1763742612.6952193,-0.006125270507182248,-0.0033289513625990473,-0.002663161090079238,0.1197100830078125,0.39743747558593745,9.672574707031249
/ouster_top/imu,1763742612.7052193,-0.012783173232380343,-0.008921589651765448,-0.010918960469324876,0.105344873046875,0.18914193115234373,9.770736975097655
/ouster_top/imu,1763742612.7152193,-0.005992112452678286,-0.0031957933080950856,-0.00692421883420602,0.18435352783203124,0.316034619140625,9.737218151855469
/ouster_top/imu,1763742612.725219,-0.004394215798630743,-0.005193164125654515,-0.009187905760773371,0.1484405029296875,0.3854664672851562,9.674968908691406
/ouster_top/imu,1763742612.7352188,-0.012916331286884304,-0.015313176267955617,-0.004127899689622819,0.19632453613281248,0.29448680419921874,9.720458740234374
/ouster_top/imu,1763742612.7452188,-0.012117382959860534,-0.009986854087797143,-0.0023968449810713144,0.19871873779296872,0.3232172241210937,9.706093530273437
/ouster_top/imu,1763742612.7552185,-0.006524744670694133,-0.015579492376963544,-0.005326322180158476,0.26336218261718747,0.3758896606445312,9.701305126953125
/ouster_top/imu,1763742612.7652187,-0.016644756812995237,-0.013315805450396189,-0.0035952674716069714,0.17477672119140625,0.3711012573242187,9.734823950195311
/ouster_top/imu,1763742612.7752182,-0.004394215798630743,-0.0066579027251980945,-0.011052118523828838,0.14604630126953125,0.36152445068359373,9.749189160156249
/ouster_top/imu,1763742612.7852182,-0.011584750741844684,-0.01038632825130903,-0.005326322180158476,0.24899697265624998,0.41898529052734373,9.689334118652344
/ouster_top/imu,1763742612.7952182,-0.010652644360316953,-0.00346210941710301,-0.010519486305812991,0.16519991455078123,0.3591302490234375,9.612719665527344
/ouster_top/imu,1763742612.8052182,-0.01384843766841204,-0.008655273542757524,-0.002530003035575276,0.09576806640624999,0.21787235107421873,9.70369932861328
/ouster_top/imu,1763742612.8152182,-0.007590009106725828,-0.005459480234662438,-0.0042610577441267805,0.143652099609375,0.4644751220703125,9.627084875488281
/ouster_top/imu,1763742612.825218,-0.0031957933080950856,-0.0035952674716069714,-0.0023968449810713144,0.16519991455078123,0.5219359619140624,9.631873278808593
/ouster_top/imu,1763742612.8352177,-0.007590009106725828,-0.007057376888709981,-0.004527373853134705,0.22744915771484372,0.3280056274414062,9.734823950195311
/ouster_top/imu,1763742612.8452177,-0.014114753777419962,-0.014247911831923924,-0.0035952674716069714,0.24181436767578124,0.36152445068359373,9.70369932861328
/ouster_top/imu,1763742612.8552175,-0.008788431597261486,-0.014514227940931847,-0.007057376888709981,0.2753331909179687,0.3711012573242187,9.715670336914062
/ouster_top/imu,1763742612.8652177,-0.01251685712337242,-0.012383699068868458,-0.006125270507182248,0.229843359375,0.34237083740234375,9.739612353515625
/ouster_top/imu,1763742612.8752177,-0.010253170196805066,-0.008255799379245638,-0.00625842856168621,0.16041151123046873,0.2609679809570312,9.679757312011718
/ouster_top/imu,1763742612.8852174,-0.012250541014364496,-0.010120012142301104,-0.0011984224905356572,0.28012159423828126,0.40940848388671874,9.60793126220703
/ouster_top/imu,1763742612.8952177,-0.013182647395892227,-0.010519486305812991,-0.0014647385995435807,0.16998831787109375,0.4429273071289062,9.634267480468749
/ouster_top/imu,1763742612.905217,-0.022104237047657675,-0.010652644360316953,-0.006391586616190171,0.2154781494140625,0.2154781494140625,9.732429748535155
/ouster_top/imu,1763742612.915217,-0.011984224905356573,-0.010785802414820914,-0.0073236929977179045,0.16759411621093748,0.3950432739257812,9.74200655517578
/ouster_top/imu,1763742612.925217,-0.00692421883420602,-0.005060006071150552,-0.007989483270237714,0.2537853759765625,0.41419688720703124,9.617508068847656
/ouster_top/imu,1763742612.935217,-0.007856325215733753,-0.014247911831923924,-0.00692421883420602,0.24181436767578124,0.28730419921875,9.694122521972655
/ouster_top/imu,1763742612.9452167,-0.011984224905356573,-0.012250541014364496,-0.006391586616190171,0.1197100830078125,0.2825157958984375,9.749189160156249
/ouster_top/imu,1763742612.9552166,-0.011584750741844684,-0.011984224905356573,-0.00905474770626941,0.25139117431640623,0.36152445068359373,9.660603698730467
/ouster_top/imu,1763742612.9652166,-0.0083889574337496,-0.0038615835806148956,-0.009454221869781294,0.1388636962890625,0.28490999755859375,9.708487731933593
/ouster_top/imu,1763742612.9752164,-0.013582121559404116,-0.006524744670694133,-0.010519486305812991,0.229843359375,0.28490999755859375,9.727641345214844
/ouster_top/imu,1763742612.9852164,-0.005459480234662438,-0.005060006071150552,-0.001331580545039619,0.277727392578125,0.4333505004882812,9.670180505371093
/ouster_top/imu,1763742612.9952164,-0.012250541014364496,-0.007590009106725828,-0.006391586616190171,0.3232172241210937,0.39743747558593745,9.639055883789062
/ouster_top/imu,1763742613.0052161,-0.01038632825130903,-0.009321063815277333,-0.004127899689622819,0.17956512451171874,0.229843359375,9.715670336914062
/ouster_top/imu,1763742613.015216,-0.006125270507182248,-0.007856325215733753,-0.005193164125654515,0.24660277099609373,0.41898529052734373,9.682151513671874
/ouster_top/imu,1763742613.025216,-0.004394215798630743,-0.011717908796348646,-0.0001331580545039619,0.18435352783203124,0.4213794921875,9.667786303710937
/ouster_top/imu,1763742613.0352156,-0.009587379924285258,-0.005459480234662438,-0.005992112452678286,0.23223756103515625,0.32082302246093747,9.720458740234374
/ouster_top/imu,1763742613.0452156,-0.01038632825130903,-0.0073236929977179045,-0.008255799379245638,0.26815058593749996,0.2825157958984375,9.72285294189453
/ouster_top/imu,1763742613.0552158,-0.014514227940931847,-0.012250541014364496,0.0006657902725198095,0.3016694091796875,0.373495458984375,9.677363110351562
/ouster_top/imu,1763742613.0652156,-0.012383699068868458,-0.011451592687340723,-0.002663161090079238,0.2561795776367187,0.37828386230468747,9.710881933593749
/ouster_top/imu,1763742613.0752153,-0.010253170196805066,-0.013049489341388266,-0.005992112452678286,0.10295067138671875,0.40222587890625,9.751583361816406
/ouster_top/imu,1763742613.0852153,-0.008655273542757524,-0.010519486305812991,-0.005459480234662438,0.30406361083984373,0.44532150878906246,9.730035546875
/ouster_top/imu,1763742613.0952153,-0.01265001517787638,-0.010120012142301104,-0.0021305288720633903,0.16041151123046873,0.36391865234375,9.665392102050781
/ouster_top/imu,1763742613.105215,-0.010120012142301104,-0.011717908796348646,-0.002530003035575276,0.1484405029296875,0.3064578125,9.727641345214844
/ouster_top/imu,1763742613.115215,-0.010652644360316953,-0.007057376888709981,-0.0010652644360316951,0.2346317626953125,0.41898529052734373,9.698910925292969
/ouster_top/imu,1763742613.1252148,-0.001331580545039619,-0.010253170196805066,-0.005725796343670361,0.10773907470703124,0.44532150878906246,9.651026892089844
/ouster_top/imu,1763742613.1352148,-0.007723167161229791,-0.013715279613908078,-0.005992112452678286,0.15562310791015624,0.33518823242187495,9.708487731933593
/ouster_top/imu,1763742613.1452148,-0.012383699068868458,-0.0033289513625990473,-0.0033289513625990473,0.19632453613281248,0.3327940307617187,9.744400756835937
/ouster_top/imu,1763742613.1552145,-0.010652644360316953,-0.007856325215733753,-0.008122641324741676,0.28730419921875,0.3687070556640625,9.682151513671874
/ouster_top/imu,1763742613.1652145,-0.010652644360316953,-0.007989483270237714,-0.0033289513625990473,0.2154781494140625,0.28490999755859375,9.710881933593749
/ouster_top/imu,1763742613.1752145,-0.0031957933080950856,-0.0022636869265673524,-0.005459480234662438,0.16759411621093748,0.36152445068359373,9.667786303710937
/ouster_top/imu,1763742613.1852143,-0.006524744670694133,-0.007723167161229791,-0.0033289513625990473,0.2609679809570312,0.4070142822265625,9.674968908691406
/ouster_top/imu,1763742613.1952145,-0.009853696033293181,-0.016511598758491276,-0.005858954398174323,0.1867477294921875,0.3902548706054687,9.662997900390625
/ouster_top/imu,1763742613.205214,-0.01478054404993977,-0.017710021249026934,-0.005459480234662438,0.17477672119140625,0.25139117431640623,9.715670336914062
/ouster_top/imu,1763742613.215214,-0.011851066850852611,-0.005992112452678286,-0.0010652644360316951,0.22744915771484372,0.40462008056640625,9.698910925292969
/ouster_top/imu,1763742613.2252138,-0.009454221869781294,-0.006524744670694133,-0.008522115488253561,0.2609679809570312,0.3687070556640625,9.643844287109374
/ouster_top/imu,1763742613.235214,-0.006125270507182248,-0.009454221869781294,-0.0015978966540475428,0.25139117431640623,0.28730419921875,9.639055883789062
/ouster_top/imu,1763742613.2452135,-0.011451592687340723,-0.007989483270237714,-0.004527373853134705,0.15083470458984374,0.22266075439453123,9.701305126953125
/ouster_top/imu,1763742613.2552135,-0.010519486305812991,-0.008522115488253561,-0.004527373853134705,0.3399766357421875,0.41898529052734373,9.74200655517578
/ouster_top/imu,1763742613.2652135,-0.011851066850852611,-0.005725796343670361,-0.004127899689622819,0.16519991455078123,0.35673604736328124,9.710881933593749
/ouster_top/imu,1763742613.2752137,-0.0073236929977179045,-0.011318434632836761,-0.007856325215733753,0.22026655273437498,0.29448680419921874,9.68454571533203
/ouster_top/imu,1763742613.2852333,-0.005326322180158476,-0.007856325215733753,-0.005992112452678286,0.2537853759765625,0.40222587890625,9.65342109375
/ouster_top/imu,1763742613.2952335,-0.009187905760773371,-0.01265001517787638,0.0010652644360316951,0.1149216796875,0.3711012573242187,9.706093530273437
/ouster_top/imu,1763742613.3052342,-0.014114753777419962,-0.007590009106725828,-0.004527373853134705,0.16280571289062498,0.28490999755859375,9.739612353515625
/ouster_top/imu,1763742613.315234,-0.015046860158947694,-0.010652644360316953,-0.003994741635118857,0.08858546142578125,0.3136404174804687,9.70369932861328
/ouster_top/imu,1763742613.325234,-0.005326322180158476,-0.014247911831923924,-0.0022636869265673524,0.1771709228515625,0.45968671875,9.665392102050781
/ouster_top/imu,1763742613.335253,-0.01038632825130903,-0.0073236929977179045,-0.005725796343670361,0.13646949462890623,0.37828386230468747,9.68454571533203
