topic_x,time,gyro.x_x,gyro.y_x,gyro.z_x,acceleration.x_x,acceleration.y_x,acceleration.z_x,topic_y,gyro.x_y,gyro.y_y,gyro.z_y,acceleration.x_y,acceleration.y_y,acceleration.z_y
/ouster_top/imu,1763742611.625217,-0.0098536960332931,-0.0191747598485705,-0.0050600060711505,0.2202665527343749,0.4525041137695312,9.662997900390623,/inertial_sense/imu_raw,-0.0008352859294973,-0.0008111147908493,-0.00014906283468,-0.1513614654541015,-0.4053018093109131,-9.75156593322754
/ouster_top/imu,1763742611.635217,-0.0099868540877971,-0.0115847507418446,-0.0073236929977179,0.201112939453125,0.2466027709960937,9.6917283203125,/inertial_sense/imu_raw,8.466498911730014e-06,0.0040933871641755,-0.0005341360229067,-0.1243043169379234,-0.378192663192749,-9.772424697875977
/ouster_top/imu,1763742611.645217,-0.0151800182134516,-0.0055926382891664,-0.0079894832702377,0.2489969726562499,0.3399766357421875,9.718064538574218,/inertial_sense/imu_raw,-0.0016415235586464,0.0024559749290347,-0.0013462639180943,-0.1114980727434158,-0.3925103545188904,-9.767744064331056
/ouster_top/imu,1763742611.6552174,-0.013715279613908,-0.0090547477062694,-0.0046605319076386,0.1771709228515625,0.2633621826171874,9.739612353515623,/inertial_sense/imu_raw,0.0020617614500224,5.72561611988931e-06,0.0002587474882602,-0.1482242196798324,-0.4388609826564789,-9.756328582763672
/ouster_top/imu,1763742611.6652172,-0.0070573768887099,-0.0105194863058129,-0.0006657902725198,0.1580173095703125,0.3040636108398437,9.737218151855467,/inertial_sense/imu_raw,-0.001677245250903,0.0012058352585881,-0.0013859665486961,-0.1306418627500534,-0.3813435435295105,-9.758001327514648
/ouster_top/imu,1763742611.6752174,-0.006791060779702,-0.0098536960332931,-0.0073236929977179,0.2059013427734375,0.3280056274414062,9.648632690429688,/inertial_sense/imu_raw,0.0024594941642135,-0.0024373843334615,-0.0009810568299144,-0.1401868313550949,-0.4180824756622314,-9.7516508102417
/ouster_top/imu,1763742611.6852174,-0.0113184346328367,-0.0151800182134516,-0.0029294771990871,0.2825157958984375,0.36391865234375,9.595960253906249,/inertial_sense/imu_raw,0.002038826001808,-0.0007873405702412,-0.0030219263862818,-0.1209849566221237,-0.4436537623405456,-9.738943099975586
/ouster_top/imu,1763742611.6952176,-0.0134489635049001,-0.0058589543981743,-0.0030626352535911,0.1364694946289062,0.3878606689453124,9.698910925292967,/inertial_sense/imu_raw,-0.0037143402732908,-0.0004072964657098,-0.0001342439500149,-0.1291636526584625,-0.3670035302639007,-9.788294792175291
/ouster_top/imu,1763742611.7052176,-0.0123836990688684,-0.0047936899621426,-0.0058589543981743,0.2178723510742187,0.2370259643554687,9.787496386718749,/inertial_sense/imu_raw,-0.000451801897725,0.0024700635112822,-0.0050412374548614,-0.1448463499546051,-0.3845253586769104,-9.737272262573242
/ouster_top/imu,1763742611.7152178,-0.0153131762679556,-0.0050600060711505,-0.006791060779702,0.1484405029296875,0.4453215087890624,9.696516723632811,/inertial_sense/imu_raw,0.000405526952818,0.0020435063634067,0.0002595766854938,-0.1066003665328025,-0.4500162005424499,-9.73590087890625
/ouster_top/imu,1763742611.7252178,-0.0135821215594041,-0.0097205379787892,-0.0023968449810713,0.1173158813476562,0.316034619140625,9.686939916992188,/inertial_sense/imu_raw,-4.038758106617024e-06,0.0012347738957032,-0.0025774105452001,-0.153046652674675,-0.4116832911968231,-9.767446517944336
/ouster_top/imu,1763742611.735218,-0.0074568510522218,-0.0121173829598605,-0.0025300030355752,0.1843535278320312,0.3280056274414062,9.718064538574218,/inertial_sense/imu_raw,-0.0012727758148685,0.0024749147705733,-0.005040711723268,-0.1274332255125045,-0.3622279167175293,-9.770776748657228
/ouster_top/imu,1763742611.745218,-0.0111852765783328,-0.0009321063815277,-0.0026631610900792,0.1604115112304687,0.3064578125,9.64623848876953,/inertial_sense/imu_raw,-0.0024629845283925,0.0020291651599109,-0.0005357598420232,-0.1563320010900497,-0.371757447719574,-9.781726837158203
/ouster_top/imu,1763742611.7552185,-0.0143810698864278,-0.0105194863058129,-0.0090547477062694,0.296881005859375,0.40222587890625,9.689334118652344,/inertial_sense/imu_raw,-0.0016318433918058,0.0028589623980224,0.0006960609462112,-0.1306304633617401,-0.4356649816036224,-9.75324821472168
/ouster_top/imu,1763742611.7652185,-0.0114515926873407,-0.013981595722916,-0.0038615835806148,0.1556231079101562,0.3399766357421875,9.744400756835937,/inertial_sense/imu_raw,-0.0041254744865,0.0032344316132366,-0.002576301805675,-0.1241227388381958,-0.4101222157478332,-9.734148979187012
/ouster_top/imu,1763742611.7752185,-0.0125168571233724,-0.0063915866161901,-0.0046605319076386,0.2035071411132812,0.411802685546875,9.749189160156249,/inertial_sense/imu_raw,-0.0004113703616894,-0.0015948007348924,-0.000545235699974,-0.138492614030838,-0.3973289728164673,-9.738908767700195
/ouster_top/imu,1763742611.7852185,-0.0035952674716069,-0.0042610577441267,-0.0041278996896228,0.2657563842773437,0.4572925170898437,9.70369932861328,/inertial_sense/imu_raw,0.0020877257920801,0.0008269403479062,0.0043278578668832,-0.1307218074798584,-0.4228326976299286,-9.770819664001465
/ouster_top/imu,1763742611.7952185,-0.0110521185238288,-0.0134489635049001,-0.006791060779702,0.17238251953125,0.4165910888671875,9.710881933593749,/inertial_sense/imu_raw,0.0008268067613244,-0.0008103504660539,-0.0001455404271837,-0.1754520386457443,-0.365345686674118,-9.773725509643556
/ouster_top/imu,1763742611.8052187,-0.0141147537774199,-0.0049268480166465,0.0005326322180158,0.1604115112304687,0.2035071411132812,9.739612353515623,/inertial_sense/imu_raw,-0.0008273153798654,0.0024615563452243,-0.0013577098725363,-0.159419447183609,-0.4499865472316742,-9.74350643157959
/ouster_top/imu,1763742611.8152187,-0.010386328251309,-0.0098536960332931,-0.0038615835806148,0.201112939453125,0.373495458984375,9.634267480468749,/inertial_sense/imu_raw,-1.1615959920163732e-05,-0.0016468805260956,-0.0021962663158774,-0.1321857273578643,-0.4627644717693329,-9.738975524902344
/ouster_top/imu,1763742611.825219,-0.0042610577441267,-0.0041278996896228,-0.0042610577441267,0.1699883178710937,0.4261678955078125,9.655815295410155,/inertial_sense/imu_raw,0.0040976256132125,0.0012477043783292,-0.0018073457758873,-0.1356512755155563,-0.4068318009376526,-9.786665916442873
/ouster_top/imu,1763742611.835219,-0.0119842249053565,-0.0038615835806148,-0.0054594802346624,0.2705447875976562,0.3615244506835937,9.710881933593749,/inertial_sense/imu_raw,0.0007923094090074,0.0012285140110179,-0.0026147621683776,-0.1275884509086609,-0.3557780981063843,-9.789868354797363
/ouster_top/imu,1763742611.8452191,-0.013848437668412,-0.0078563252157337,-0.0035952674716069,0.2178723510742187,0.2513911743164062,9.785102185058593,/inertial_sense/imu_raw,-0.0028796633705496,-0.000824004120659,-0.0013499716296792,-0.1036094725131988,-0.3574628829956054,-9.790010452270508
/ouster_top/imu,1763742611.8552191,-0.0093210638152773,-0.0123836990688684,-0.0057257963436703,0.2681505859374999,0.3878606689453124,9.6917283203125,/inertial_sense/imu_raw,-0.0004301935841795,0.0024652492720633,-0.0034095412120223,-0.113126240670681,-0.4420265555381775,-9.764482498168944
/ouster_top/imu,1763742611.865219,-0.0106526443603169,-0.0122505410143644,-0.0030626352535911,0.1675941162109374,0.3567360473632812,9.68454571533203,/inertial_sense/imu_raw,-3.479893348412588e-05,-0.0032558087259531,-0.0046488316729664,-0.1402578800916671,-0.4004749655723572,-9.761149406433104
/ouster_top/imu,1763742611.8752196,-0.0045273738531347,-0.0094542218697812,-0.0035952674716069,0.1005564697265625,0.2609679809570312,9.713276135253906,/inertial_sense/imu_raw,0.0004137317591812,-2.5601864308555378e-06,0.0010779039002954,-0.135429561138153,-0.4085363745689392,-9.75957489013672
/ouster_top/imu,1763742611.8852196,-0.0043942157986307,-0.0105194863058129,-0.0039947416351188,0.3280056274414062,0.5386953735351562,9.66539210205078,/inertial_sense/imu_raw,-0.0028834678232669,0.0040887240320444,-0.0017446361016482,-0.0987091362476348,-0.3925806879997253,-9.767718315124512
/ouster_top/imu,1763742611.8952196,-0.0143810698864278,-0.0086552735427575,-0.0089215896517654,0.15322890625,0.3208230224609374,9.727641345214844,/inertial_sense/imu_raw,0.0020539718680083,-0.0007978659123182,0.0010628439486026,-0.1275906264781952,-0.3478825986385345,-9.793021202087402
/ouster_top/imu,1763742611.9052198,-0.0113184346328367,-0.0151800182134516,-0.0058589543981743,0.181959326171875,0.239420166015625,9.730035546875,/inertial_sense/imu_raw,-0.0025051236152648,-0.000388314074371,-0.0058382144197821,-0.1289263218641281,-0.4356229305267334,-9.734152793884276
/ouster_top/imu,1763742611.9152198,-0.0134489635049001,-0.0089215896517654,-0.0041278996896228,0.1675941162109374,0.47884033203125,9.744400756835937,/inertial_sense/imu_raw,-0.0020914420019835,0.0011988300830125,-0.0038203147705644,-0.1511934697628021,-0.4500666856765747,-9.716535568237305
/ouster_top/imu,1763742611.9252198,-0.0094542218697812,-0.0109189604693248,-0.003195793308095,0.1604115112304687,0.4165910888671875,9.65342109375,/inertial_sense/imu_raw,-0.0036778291687369,-4.663597792387009e-07,0.0019252675119787,-0.1529541015625,-0.3973357081413269,-9.759519577026367
/ouster_top/imu,1763742611.93522,-0.0078563252157337,-0.0070573768887099,-0.0054594802346624,0.1795651245117187,0.3016694091796875,9.679757312011718,/inertial_sense/imu_raw,-0.0004070849099662,-0.0032600671984255,0.0002649375237524,-0.1258491277694702,-0.3765787780284881,-9.767670631408691
/ouster_top/imu,1763742611.94522,-0.0190416017940665,-0.0041278996896228,-0.0059921124526782,0.2035071411132812,0.3974374755859374,9.679757312011718,/inertial_sense/imu_raw,-0.0032923426479101,0.0020697263535112,-0.0005261298501864,-0.135588601231575,-0.3988933563232422,-9.78024959564209
/ouster_top/imu,1763742611.9552202,-0.0106526443603169,-0.0010652644360316,-0.0082557993792456,0.2489969726562499,0.3854664672851562,9.674968908691406,/inertial_sense/imu_raw,-0.0016701421700417,0.0020498908124864,-0.0029944921843707,-0.1066068336367607,-0.4484406411647796,-9.739070892333984
/ouster_top/imu,1763742611.9652202,-0.0094542218697812,-0.0059921124526782,-0.0075900091067258,0.1843535278320312,0.3064578125,9.689334118652344,/inertial_sense/imu_raw,0.0007882880745455,2.3840926587581635e-05,-0.0046437419950962,-0.1352247595787048,-0.3718046844005584,-9.735698699951172
/ouster_top/imu,1763742611.9752204,-0.003462109417103,-0.0062584285616862,-0.0050600060711505,0.1244984863281249,0.3854664672851562,9.701305126953123,/inertial_sense/imu_raw,-0.0004446796374395,-0.0003882830496877,-0.0038220463320612,-0.1401907205581665,-0.4085276126861572,-9.746820449829102
/ouster_top/imu,1763742611.9852204,-0.0165115987584912,-0.0082557993792456,-0.0085221154882535,0.2442085693359375,0.3926490722656249,9.679757312011718,/inertial_sense/imu_raw,-0.0008560646092519,9.152146049018484e-06,-0.0026051374152302,-0.1273979246616363,-0.4659880101680755,-9.737327575683594
/ouster_top/imu,1763742611.9952204,-0.0106526443603169,-0.0027963191445832,-0.0078563252157337,0.1197100830078125,0.3471592407226562,9.66539210205078,/inertial_sense/imu_raw,0.0012121064355596,0.0004206877201795,-0.0021988207008689,-0.1531044691801071,-0.3972872495651245,-9.775434494018556
/ouster_top/imu,1763742612.005221,-0.0157126504314675,-0.0199737081755942,-0.0071905349432139,0.1747767211914062,0.2274491577148437,9.655815295410155,/inertial_sense/imu_raw,-0.0041226474568247,-5.1554916353779845e-06,-0.0009451074874959,-0.1338951289653778,-0.4260143637657165,-9.77238655090332
/ouster_top/imu,1763742612.0152206,-0.0042610577441267,-0.0107858024148209,0.0006657902725198,0.181959326171875,0.3615244506835937,9.751583361816406,/inertial_sense/imu_raw,-0.0016543266829103,-0.0003987747186329,-0.0009632413275539,-0.1097834929823875,-0.4676084220409393,-9.73267936706543
/ouster_top/imu,1763742612.0252209,-0.0029294771990871,-0.0093210638152773,-0.0050600060711505,0.2442085693359375,0.4285620971679687,9.68454571533203,/inertial_sense/imu_raw,-0.0016601126408204,0.0024531574454158,-0.0021686512045562,-0.1514114737510681,-0.3941218256950378,-9.757940292358398
/ouster_top/imu,1763742612.035221,-0.0038615835806148,-0.0094542218697812,-0.0049268480166465,0.2082955444335937,0.2849099975585937,9.679757312011718,/inertial_sense/imu_raw,-0.0008010768797248,-0.0036904751323163,0.0014901933027431,-0.1403146237134933,-0.3797961473464966,-9.781866073608398
/ouster_top/imu,1763742612.045221,-0.0101200121423011,-0.0117179087963486,-0.0058589543981743,0.258573779296875,0.3399766357421875,9.763554370117188,/inertial_sense/imu_raw,-0.003306136932224,1.1981620446022134e-05,-0.0021721229422837,-0.1467342972755432,-0.3749376237392425,-9.78180980682373
/ouster_top/imu,1763742612.055221,-0.0149137021044437,-0.0045273738531347,-0.0037284255261109,0.2442085693359375,0.3112462158203125,9.698910925292967,/inertial_sense/imu_raw,1.5382771380245686e-05,-0.0016295121749863,0.0002709562540985,-0.1370872110128402,-0.4707633852958679,-9.758033752441406
/ouster_top/imu,1763742612.0652213,-0.0143810698864278,-0.0105194863058129,-0.0045273738531347,0.21068974609375,0.277727392578125,9.720458740234374,/inertial_sense/imu_raw,0.0012370615731924,-0.0024485243484377,-0.0005623692995868,-0.1274005323648452,-0.4005368649959564,-9.74844741821289
/ouster_top/imu,1763742612.0752213,-0.0110521185238288,0.0013315805450396,-0.0026631610900792,0.2226607543945312,0.3471592407226562,9.727641345214844,/inertial_sense/imu_raw,0.0003748132730834,0.001634920365177,-0.0046525779180228,-0.1690389364957809,-0.3893344104290008,-9.768935203552246
/ouster_top/imu,1763742612.0852213,-0.0115847507418446,-0.0105194863058129,0.0006657902725198,0.3112462158203125,0.4860229370117187,9.643844287109374,/inertial_sense/imu_raw,-0.000449584738817,0.0016529124695807,-0.0062668761238455,-0.109859250485897,-0.4260980486869812,-9.750182151794434
/ouster_top/imu,1763742612.0952215,-0.006657902725198,-0.0046605319076386,-0.0079894832702377,0.1316810913085937,0.4165910888671875,9.730035546875,/inertial_sense/imu_raw,0.0003981737827416,0.0004259445122443,-0.0001494914031354,-0.13552787899971,-0.365358293056488,-9.78505802154541
/ouster_top/imu,1763742612.1052215,-0.0141147537774199,-0.0098536960332931,-0.0063915866161901,0.15322890625,0.2513911743164062,9.732429748535155,/inertial_sense/imu_raw,0.000393529626308,-0.0008018368389457,-0.00299972621724,-0.1657495200634002,-0.3510050773620605,-9.76418685913086
/ouster_top/imu,1763742612.1152215,-0.0122505410143644,-0.0097205379787892,-0.0043942157986307,0.1651999145507812,0.3806780639648437,9.715670336914062,/inertial_sense/imu_raw,0.000787905359175,0.0012436122633516,-0.0030163002666085,-0.1034554839134216,-0.4611998796463012,-9.743866920471191
/ouster_top/imu,1763742612.1252215,-0.0159789665404754,-0.0051931641256545,-0.0063915866161901,0.1747767211914062,0.4860229370117187,9.658209497070311,/inertial_sense/imu_raw,-0.000843264395371,0.0016383319161832,-0.0034057749435305,-0.1291028708219528,-0.4132712781429291,-9.765993118286133
/ouster_top/imu,1763742612.135222,-0.0106526443603169,-0.0054594802346624,-0.0082557993792456,0.1795651245117187,0.3495534423828125,9.658209497070311,/inertial_sense/imu_raw,-0.0012360176770016,0.0004005790688097,-0.000553335994482,-0.1353984326124191,-0.3398803174495697,-9.770696640014648
/ouster_top/imu,1763742612.1452222,-0.017443705140019,-0.0071905349432139,-0.0055926382891664,0.2035071411132812,0.2992752075195312,9.739612353515623,/inertial_sense/imu_raw,-0.0028868885710835,-0.0032661024015396,-0.0021710363216698,-0.1260110288858413,-0.3350472450256347,-9.799437522888184
/ouster_top/imu,1763742612.1552222,-0.0147805440499397,-0.0143810698864278,-0.0039947416351188,0.2753331909179687,0.3950432739257812,9.674968908691406,/inertial_sense/imu_raw,-0.002485535107553,-6.071136795071652e-06,-0.0017656071577221,-0.1257485151290893,-0.4644347429275512,-9.729433059692385
/ouster_top/imu,1763742612.1652222,-0.0085221154882535,-0.0079894832702377,-0.0078563252157337,0.1987187377929687,0.2825157958984375,9.70369932861328,/inertial_sense/imu_raw,-0.0004273587837815,0.0004181778058409,-0.0009678304195404,-0.1239846497774124,-0.4116981923580169,-9.721454620361328
/ouster_top/imu,1763742612.1752224,-0.0157126504314675,-0.0087884315972614,-0.0101200121423011,0.201112939453125,0.3423708374023437,9.6917283203125,/inertial_sense/imu_raw,-0.0057659586891531,0.0024322960525751,-0.0001170594114228,-0.1623845547437667,-0.3909856975078583,-9.738760948181152
/ouster_top/imu,1763742612.1852224,-0.0059921124526782,-0.0073236929977179,-0.003462109417103,0.2729389892578124,0.4094084838867187,9.629479077148437,/inertial_sense/imu_raw,-0.0016528964042663,-0.0016241688281297,-0.0005456825019791,-0.1225689053535461,-0.4276593327522278,-9.74379062652588
/ouster_top/imu,1763742612.1952226,-0.010253170196805,-0.0073236929977179,-0.0043942157986307,0.2202665527343749,0.3974374755859374,9.682151513671874,/inertial_sense/imu_raw,0.0024487061891704,-0.0004009290132671,-0.0022022863849997,-0.1275475621223449,-0.3877099454402923,-9.773923873901367
/ouster_top/imu,1763742612.2052228,-0.0106526443603169,-0.0070573768887099,-0.0074568510522218,0.1005564697265625,0.2322375610351562,9.785102185058593,/inertial_sense/imu_raw,-0.0020633218809962,-0.0024516452103853,-0.0017700663302093,-0.1323319673538208,-0.3940944671630859,-9.769174575805664
/ouster_top/imu,1763742612.2152228,-0.0078563252157337,-0.0029294771990871,-0.0106526443603169,0.2178723510742187,0.3040636108398437,9.751583361816406,/inertial_sense/imu_raw,-0.0025274148210883,0.0020648892968893,-0.0079056154936552,-0.1385960578918457,-0.4803059101104736,-9.732550621032717
/ouster_top/imu,1763742612.2252228,-0.0065247446706941,-0.0085221154882535,-0.0045273738531347,0.2322375610351562,0.4381389038085937,9.708487731933593,/inertial_sense/imu_raw,-0.0020501096732914,0.0004573464393615,-0.0013313579838722,-0.1130104884505271,-0.4085365235805511,-9.751788139343262
/ouster_top/imu,1763742612.235223,-0.0074568510522218,-0.0119842249053565,-0.0043942157986307,0.2346317626953125,0.2466027709960937,9.744400756835937,/inertial_sense/imu_raw,-0.0057842200621962,0.003683905582875,-0.0049931094981729,-0.1306716501712799,-0.3637675642967224,-9.770777702331545
/ouster_top/imu,1763742612.245223,-0.0143810698864278,-0.0135821215594041,-0.0051931641256545,0.239420166015625,0.258573779296875,9.696516723632811,/inertial_sense/imu_raw,-0.0028703310526907,0.0016036982415243,0.0010892496211454,-0.15147066116333,-0.3861190676689148,-9.777034759521484
/ouster_top/imu,1763742612.2552233,-0.0079894832702377,-0.0077231671612297,-0.0054594802346624,0.2920926025390625,0.3112462158203125,9.78031378173828,/inertial_sense/imu_raw,-2.6289219022146423e-05,-0.000405941333156,-0.0034280996769666,-0.1321947872638702,-0.4468680024147033,-9.743688583374023
/ouster_top/imu,1763742612.2652233,-0.0106526443603169,-0.0098536960332931,-0.0065247446706941,0.0957680664062499,0.3567360473632812,9.775525378417967,/inertial_sense/imu_raw,-0.0004381629114504,0.0036730361171066,-0.0026023138780146,-0.1385076642036438,-0.4052684009075165,-9.737284660339355
/ouster_top/imu,1763742612.2752233,-0.0035952674716069,-0.006791060779702,-0.0050600060711505,0.229843359375,0.3687070556640625,9.72285294189453,/inertial_sense/imu_raw,0.0007934238528832,-0.0024493993259966,-0.0042489380575716,-0.1785401999950409,-0.3813397586345672,-9.759407043457031
/ouster_top/imu,1763742612.2852232,-0.0150468601589476,-0.0145142279409318,-0.0045273738531347,0.2920926025390625,0.3782838623046874,9.64623848876953,/inertial_sense/imu_raw,0.0024422206915915,-0.0004105448606424,-0.0018019838025793,-0.1321789622306823,-0.4101150929927826,-9.750056266784668
/ouster_top/imu,1763742612.2952232,-0.0133158054503961,-0.0133158054503961,-0.0054594802346624,0.1628057128906249,0.4285620971679687,9.708487731933593,/inertial_sense/imu_raw,-0.0024694325402379,0.0008296049199998,-0.0009469400974921,-0.1435429751873016,-0.3733578324317932,-9.785032272338867
/ouster_top/imu,1763742612.305223,-0.0127831732323803,-0.0114515926873407,-0.0097205379787892,0.1149216796875,0.2202665527343749,9.758765966796874,/inertial_sense/imu_raw,-0.0020561774726957,-0.0004036256577819,-0.0009407002362422,-0.1338734775781631,-0.3909779489040375,-9.769161224365234
/ouster_top/imu,1763742612.315223,-0.0074568510522218,-0.0107858024148209,-0.0007989483270237,0.1316810913085937,0.3782838623046874,9.698910925292967,/inertial_sense/imu_raw,0.0008068566094152,-0.0020359971094876,0.0006413811352103,-0.1161830350756645,-0.4436408877372741,-9.74380111694336
/ouster_top/imu,1763742612.325223,-0.0113184346328367,-0.003462109417103,-0.0025300030355752,0.1675941162109374,0.4141968872070312,9.655815295410155,/inertial_sense/imu_raw,0.0008055003127083,0.0040743933059275,-0.0030051355715841,-0.1579418182373047,-0.4148713052272796,-9.778584480285645
/ouster_top/imu,1763742612.3352227,-0.006657902725198,-0.0114515926873407,-0.0051931641256545,0.1891419311523437,0.2992752075195312,9.74200655517578,/inertial_sense/imu_raw,-0.0016225513536483,-0.0016296321991831,0.0011051626643165,-0.1324499994516372,-0.3526287674903869,-9.799395561218262
/ouster_top/imu,1763742612.3452227,-0.013848437668412,-0.0085221154882535,-0.0021305288720633,0.1843535278320312,0.2729389892578124,9.677363110351562,/inertial_sense/imu_raw,0.0012457338161766,0.0012250001309439,-0.0005498556420207,-0.1243452429771423,-0.3621736466884613,-9.777152061462402
/ouster_top/imu,1763742612.3552225,-0.0097205379787892,-0.0143810698864278,-0.0050600060711505,0.2537853759765625,0.3040636108398437,9.698910925292967,/inertial_sense/imu_raw,0.0012244236422702,0.0004194215580355,-0.0001566467399243,-0.1210510656237602,-0.4612124860286712,-9.743812561035156
/ouster_top/imu,1763742612.3652227,-0.0119842249053565,-0.0073236929977179,-0.0041278996896228,0.1316810913085937,0.277727392578125,9.70369932861328,/inertial_sense/imu_raw,3.199714001311804e-06,0.0016288524493575,-0.0013561653904616,-0.1417464315891266,-0.4005398750305176,-9.751623153686523
/ouster_top/imu,1763742612.3752224,-0.0043942157986307,-0.0065247446706941,-0.0007989483270237,0.1604115112304687,0.3327940307617187,9.686939916992188,/inertial_sense/imu_raw,0.0028771609067916,0.0016347951022908,-0.0013833201956003,-0.1578735411167144,-0.4005094468593597,-9.773792266845703
/ouster_top/imu,1763742612.3852222,-0.0118510668508526,-0.003462109417103,-0.0025300030355752,0.1867477294921875,0.3758896606445312,9.655815295410155,/inertial_sense/imu_raw,0.0012296941131353,0.003679450135678,-0.0009642248041927,-0.1066331788897514,-0.4468333721160888,-9.74868392944336
/ouster_top/imu,1763742612.3952222,-0.0134489635049001,-0.0090547477062694,-0.0095873799242852,0.181959326171875,0.4501099121093749,9.658209497070311,/inertial_sense/imu_raw,0.0016421703621745,0.0032588392496109,-0.0009741173125803,-0.153115913271904,-0.3525835275650024,-9.786612510681152
/ouster_top/imu,1763742612.4052222,-0.0131826473958922,-0.0091879057607733,-0.0117179087963486,0.0957680664062499,0.3280056274414062,9.751583361816406,/inertial_sense/imu_raw,-0.0037037716247141,-0.0016577669885009,-0.0009400335839018,-0.1324659287929535,-0.3828732967376709,-9.793048858642578
/ouster_top/imu,1763742612.415222,-0.0037284255261109,-0.0046605319076386,-0.0050600060711505,0.2322375610351562,0.4333505004882812,9.617508068847656,/inertial_sense/imu_raw,-1.6220536053879187e-05,1.6384641639888287e-05,-0.0021892110817134,-0.1145074218511581,-0.4755943417549133,-9.724716186523438
/ouster_top/imu,1763742612.425222,-0.0083889574337496,-0.0107858024148209,-0.0053263221801584,0.2729389892578124,0.3998316772460937,9.670180505371093,/inertial_sense/imu_raw,-0.0012625601375475,0.0008143837912939,-0.001381796086207,-0.151379644870758,-0.389340728521347,-9.756309509277344
/ouster_top/imu,1763742612.435222,-0.0073236929977179,-0.0107858024148209,0.0001331580545039,0.2609679809570312,0.2920926025390625,9.682151513671874,/inertial_sense/imu_raw,-0.0045097204856574,-0.0020611360669136,0.0019247591262683,-0.1146592125296592,-0.3909996747970581,-9.758115768432615
/ouster_top/imu,1763742612.4452217,-0.0150468601589476,-0.0186421276305546,-0.0029294771990871,0.2801215942382812,0.296881005859375,9.674968908691406,/inertial_sense/imu_raw,0.0007815969875082,0.0024564370978623,-0.0062609976157546,-0.1338202655315399,-0.3988935351371765,-9.759601593017578
/ouster_top/imu,1763742612.4552217,-0.006657902725198,-0.0059921124526782,-0.0065247446706941,0.181959326171875,0.3447650390625,9.706093530273437,/inertial_sense/imu_raw,0.0012328397715464,0.0012374348007142,-0.0001445596572011,-0.1402814537286758,-0.4388495087623596,-9.756381034851074
